filename_hr,idx
records500/08000/08548_hr,8
records500/08000/08548_hr,9
records500/08000/08548_hr,10
records500/08000/08548_hr,11
records500/08000/08552_hr,0
records500/08000/08552_hr,1
records500/08000/08552_hr,2
records500/08000/08552_hr,3
records500/08000/08552_hr,4
records500/08000/08552_hr,5
records500/08000/08552_hr,6
records500/08000/08552_hr,7
records500/08000/08552_hr,8
records500/08000/08552_hr,9
records500/08000/08552_hr,10
records500/08000/08552_hr,11
records500/08000/08553_hr,0
records500/08000/08553_hr,1
records500/08000/08553_hr,2
records500/08000/08553_hr,3
records500/08000/08553_hr,4
records500/08000/08553_hr,5
records500/08000/08553_hr,6
records500/08000/08553_hr,7
records500/08000/08553_hr,8
records500/08000/08553_hr,9
records500/08000/08553_hr,10
records500/08000/08553_hr,11
records500/08000/08556_hr,0
records500/08000/08556_hr,1
records500/08000/08556_hr,2
records500/08000/08556_hr,3
records500/08000/08556_hr,4
records500/08000/08556_hr,5
records500/08000/08556_hr,6
records500/08000/08556_hr,7
records500/08000/08556_hr,8
records500/08000/08556_hr,9
records500/08000/08556_hr,10
records500/08000/08556_hr,11
records500/08000/08560_hr,0
records500/08000/08560_hr,1
records500/08000/08560_hr,2
records500/08000/08560_hr,3
records500/08000/08560_hr,4
records500/08000/08560_hr,5
records500/08000/08560_hr,6
records500/08000/08560_hr,7
records500/08000/08560_hr,8
records500/08000/08560_hr,9
records500/08000/08560_hr,10
records500/08000/08560_hr,11
records500/08000/08561_hr,0
records500/08000/08561_hr,1
records500/08000/08561_hr,2
records500/08000/08561_hr,3
records500/08000/08561_hr,4
records500/08000/08561_hr,5
records500/08000/08561_hr,6
records500/08000/08561_hr,7
records500/08000/08561_hr,8
records500/08000/08561_hr,9
records500/08000/08561_hr,10
records500/08000/08561_hr,11
records500/08000/08564_hr,0
records500/08000/08564_hr,1
records500/08000/08564_hr,2
records500/08000/08564_hr,3
records500/08000/08564_hr,4
records500/08000/08564_hr,5
records500/08000/08564_hr,6
records500/08000/08564_hr,7
records500/08000/08564_hr,8
records500/08000/08564_hr,9
records500/08000/08564_hr,10
records500/08000/08564_hr,11
records500/08000/08565_hr,0
records500/08000/08565_hr,1
records500/08000/08565_hr,2
records500/08000/08565_hr,3
records500/08000/08565_hr,4
records500/08000/08565_hr,5
records500/08000/08565_hr,6
records500/08000/08565_hr,7
records500/08000/08565_hr,8
records500/08000/08565_hr,9
records500/08000/08565_hr,10
records500/08000/08565_hr,11
records500/08000/08573_hr,5
records500/08000/08573_hr,6
records500/08000/08573_hr,7
records500/08000/08573_hr,8
records500/08000/08573_hr,9
records500/08000/08577_hr,0
records500/08000/08577_hr,1
records500/08000/08577_hr,2
records500/08000/08577_hr,3
records500/08000/08577_hr,4
records500/08000/08577_hr,5
records500/08000/08577_hr,6
records500/08000/08577_hr,7
records500/08000/08577_hr,8
records500/08000/08577_hr,9
records500/08000/08577_hr,10
records500/08000/08577_hr,11
records500/08000/08580_hr,6
records500/08000/08580_hr,7
records500/08000/08580_hr,8
records500/08000/08580_hr,9
records500/08000/08580_hr,10
records500/08000/08580_hr,11
records500/08000/08582_hr,0
records500/08000/08582_hr,1
records500/08000/08582_hr,2
records500/08000/08582_hr,3
records500/08000/08582_hr,4
records500/08000/08582_hr,5
records500/08000/08582_hr,6
records500/08000/08582_hr,7
records500/08000/08582_hr,8
records500/08000/08582_hr,9
records500/08000/08582_hr,10
records500/08000/08582_hr,11
records500/08000/08583_hr,0
records500/08000/08583_hr,1
records500/08000/08583_hr,2
records500/08000/08583_hr,3
records500/08000/08583_hr,4
records500/08000/08583_hr,5
records500/08000/08583_hr,6
records500/08000/08583_hr,7
records500/08000/08583_hr,8
records500/08000/08583_hr,9
records500/08000/08583_hr,10
records500/08000/08583_hr,11
records500/08000/08590_hr,0
records500/08000/08590_hr,1
records500/08000/08590_hr,2
records500/08000/08590_hr,3
records500/08000/08590_hr,4
records500/08000/08590_hr,5
records500/08000/08590_hr,6
records500/08000/08590_hr,7
records500/08000/08590_hr,8
records500/08000/08590_hr,9
records500/08000/08590_hr,10
records500/08000/08590_hr,11
records500/08000/08592_hr,0
records500/08000/08592_hr,1
records500/08000/08592_hr,2
records500/08000/08592_hr,3
records500/08000/08592_hr,4
records500/08000/08592_hr,5
records500/08000/08592_hr,6
records500/08000/08592_hr,7
records500/08000/08592_hr,8
records500/08000/08592_hr,9
records500/08000/08592_hr,10
records500/08000/08592_hr,11
records500/08000/08596_hr,0
records500/08000/08596_hr,1
records500/08000/08596_hr,2
records500/08000/08596_hr,3
records500/08000/08596_hr,4
records500/08000/08596_hr,5
records500/08000/08596_hr,6
records500/08000/08596_hr,7
records500/08000/08596_hr,8
records500/08000/08596_hr,9
records500/08000/08596_hr,10
records500/08000/08596_hr,11
records500/08000/08598_hr,0
records500/08000/08598_hr,1
records500/08000/08598_hr,2
records500/08000/08598_hr,3
records500/08000/08598_hr,4
records500/08000/08598_hr,5
records500/08000/08598_hr,6
records500/08000/08598_hr,7
records500/08000/08598_hr,8
records500/08000/08598_hr,9
records500/08000/08598_hr,10
records500/08000/08598_hr,11
records500/08000/08603_hr,8
records500/08000/08603_hr,9
records500/08000/08603_hr,10
records500/08000/08603_hr,11
records500/08000/08607_hr,0
records500/08000/08607_hr,1
records500/08000/08607_hr,2
records500/08000/08607_hr,3
records500/08000/08607_hr,4
records500/08000/08607_hr,5
records500/08000/08607_hr,6
records500/08000/08607_hr,7
records500/08000/08607_hr,8
records500/08000/08607_hr,9
records500/08000/08607_hr,10
records500/08000/08607_hr,11
records500/08000/08617_hr,0
records500/08000/08617_hr,1
records500/08000/08617_hr,2
records500/08000/08617_hr,3
records500/08000/08617_hr,4
records500/08000/08617_hr,5
records500/08000/08617_hr,6
records500/08000/08617_hr,7
records500/08000/08617_hr,8
records500/08000/08617_hr,9
records500/08000/08617_hr,10
records500/08000/08617_hr,11
records500/08000/08619_hr,0
records500/08000/08619_hr,1
records500/08000/08619_hr,2
records500/08000/08619_hr,3
records500/08000/08619_hr,4
records500/08000/08619_hr,5
records500/08000/08619_hr,6
records500/08000/08619_hr,7
records500/08000/08619_hr,8
records500/08000/08619_hr,9
records500/08000/08619_hr,10
records500/08000/08619_hr,11
records500/08000/08623_hr,0
records500/08000/08623_hr,1
records500/08000/08623_hr,2
records500/08000/08623_hr,3
records500/08000/08623_hr,4
records500/08000/08623_hr,5
records500/08000/08623_hr,6
records500/08000/08623_hr,7
records500/08000/08623_hr,8
records500/08000/08623_hr,9
records500/08000/08623_hr,10
records500/08000/08623_hr,11
records500/08000/08627_hr,0
records500/08000/08627_hr,1
records500/08000/08627_hr,2
records500/08000/08627_hr,3
records500/08000/08627_hr,4
records500/08000/08627_hr,5
records500/08000/08627_hr,6
records500/08000/08627_hr,7
records500/08000/08627_hr,8
records500/08000/08627_hr,9
records500/08000/08627_hr,10
records500/08000/08627_hr,11
records500/08000/08639_hr,0
records500/08000/08639_hr,1
records500/08000/08639_hr,2
records500/08000/08639_hr,3
records500/08000/08639_hr,4
records500/08000/08639_hr,5
records500/08000/08639_hr,6
records500/08000/08639_hr,7
records500/08000/08639_hr,8
records500/08000/08639_hr,9
records500/08000/08639_hr,10
records500/08000/08639_hr,11
records500/08000/08644_hr,0
records500/08000/08644_hr,1
records500/08000/08644_hr,2
records500/08000/08644_hr,3
records500/08000/08644_hr,4
records500/08000/08644_hr,5
records500/08000/08644_hr,6
records500/08000/08644_hr,7
records500/08000/08644_hr,8
records500/08000/08644_hr,9
records500/08000/08644_hr,10
records500/08000/08644_hr,11
records500/08000/08649_hr,0
records500/08000/08649_hr,1
records500/08000/08649_hr,2
records500/08000/08649_hr,3
records500/08000/08649_hr,4
records500/08000/08649_hr,5
records500/08000/08649_hr,6
records500/08000/08649_hr,7
records500/08000/08649_hr,8
records500/08000/08649_hr,9
records500/08000/08649_hr,10
records500/08000/08649_hr,11
records500/08000/08653_hr,0
records500/08000/08653_hr,1
records500/08000/08653_hr,2
records500/08000/08653_hr,3
records500/08000/08653_hr,4
records500/08000/08653_hr,5
records500/08000/08653_hr,7
records500/08000/08653_hr,8
records500/08000/08653_hr,9
records500/08000/08653_hr,10
records500/08000/08653_hr,11
records500/08000/08654_hr,0
records500/08000/08654_hr,1
records500/08000/08654_hr,2
records500/08000/08654_hr,3
records500/08000/08654_hr,4
records500/08000/08654_hr,5
records500/08000/08654_hr,6
records500/08000/08654_hr,7
records500/08000/08654_hr,8
records500/08000/08654_hr,9
records500/08000/08654_hr,10
records500/08000/08654_hr,11
records500/08000/08659_hr,0
records500/08000/08659_hr,1
records500/08000/08659_hr,2
records500/08000/08659_hr,3
records500/08000/08659_hr,4
records500/08000/08659_hr,5
records500/08000/08659_hr,6
records500/08000/08659_hr,7
records500/08000/08659_hr,8
records500/08000/08659_hr,9
records500/08000/08659_hr,10
records500/08000/08659_hr,11
records500/08000/08664_hr,7
records500/08000/08664_hr,8
records500/08000/08664_hr,9
records500/08000/08664_hr,10
records500/08000/08664_hr,11
records500/08000/08673_hr,0
records500/08000/08673_hr,1
records500/08000/08673_hr,2
records500/08000/08673_hr,3
records500/08000/08673_hr,4
records500/08000/08673_hr,5
records500/08000/08673_hr,6
records500/08000/08673_hr,7
records500/08000/08673_hr,8
records500/08000/08673_hr,9
records500/08000/08673_hr,10
records500/08000/08673_hr,11
records500/08000/08679_hr,0
records500/08000/08679_hr,1
records500/08000/08679_hr,2
records500/08000/08679_hr,3
records500/08000/08679_hr,4
records500/08000/08679_hr,5
records500/08000/08679_hr,6
records500/08000/08679_hr,7
records500/08000/08679_hr,8
records500/08000/08679_hr,9
records500/08000/08679_hr,10
records500/08000/08679_hr,11
records500/08000/08685_hr,0
records500/08000/08685_hr,1
records500/08000/08685_hr,2
records500/08000/08685_hr,3
records500/08000/08685_hr,4
records500/08000/08685_hr,5
records500/08000/08685_hr,6
records500/08000/08685_hr,7
records500/08000/08685_hr,8
records500/08000/08685_hr,9
records500/08000/08685_hr,10
records500/08000/08685_hr,11
records500/08000/08689_hr,5
records500/08000/08689_hr,6
records500/08000/08689_hr,7
records500/08000/08689_hr,8
records500/08000/08689_hr,9
records500/08000/08689_hr,10
records500/08000/08689_hr,11
records500/08000/08691_hr,0
records500/08000/08691_hr,1
records500/08000/08691_hr,2
records500/08000/08691_hr,3
records500/08000/08691_hr,4
records500/08000/08691_hr,5
records500/08000/08691_hr,6
records500/08000/08691_hr,7
records500/08000/08691_hr,8
records500/08000/08691_hr,9
records500/08000/08691_hr,10
records500/08000/08691_hr,11
records500/08000/08697_hr,0
records500/08000/08697_hr,1
records500/08000/08697_hr,2
records500/08000/08697_hr,3
records500/08000/08697_hr,4
records500/08000/08697_hr,5
records500/08000/08697_hr,6
records500/08000/08697_hr,7
records500/08000/08697_hr,8
records500/08000/08697_hr,9
records500/08000/08697_hr,10
records500/08000/08697_hr,11
records500/08000/08701_hr,0
records500/08000/08701_hr,6
records500/08000/08701_hr,7
records500/08000/08701_hr,8
records500/08000/08701_hr,9
records500/08000/08701_hr,10
records500/08000/08701_hr,11
records500/08000/08702_hr,0
records500/08000/08702_hr,1
records500/08000/08702_hr,2
records500/08000/08702_hr,3
records500/08000/08702_hr,4
records500/08000/08702_hr,5
records500/08000/08702_hr,6
records500/08000/08702_hr,7
records500/08000/08702_hr,8
records500/08000/08702_hr,9
records500/08000/08702_hr,10
records500/08000/08702_hr,11
records500/08000/08705_hr,0
records500/08000/08705_hr,1
records500/08000/08705_hr,2
records500/08000/08705_hr,3
records500/08000/08705_hr,4
records500/08000/08705_hr,5
records500/08000/08705_hr,6
records500/08000/08705_hr,7
records500/08000/08705_hr,8
records500/08000/08705_hr,9
records500/08000/08705_hr,10
records500/08000/08705_hr,11
records500/08000/08707_hr,0
records500/08000/08707_hr,1
records500/08000/08707_hr,2
records500/08000/08707_hr,3
records500/08000/08707_hr,4
records500/08000/08707_hr,5
records500/08000/08707_hr,6
records500/08000/08707_hr,7
records500/08000/08707_hr,8
records500/08000/08707_hr,9
records500/08000/08707_hr,10
records500/08000/08707_hr,11
records500/08000/08709_hr,0
records500/08000/08709_hr,1
records500/08000/08709_hr,2
records500/08000/08709_hr,3
records500/08000/08709_hr,4
records500/08000/08709_hr,5
records500/08000/08709_hr,6
records500/08000/08709_hr,7
records500/08000/08709_hr,8
records500/08000/08709_hr,9
records500/08000/08709_hr,10
records500/08000/08709_hr,11
records500/08000/08715_hr,0
records500/08000/08715_hr,1
records500/08000/08715_hr,2
records500/08000/08715_hr,3
records500/08000/08715_hr,4
records500/08000/08715_hr,5
records500/08000/08715_hr,6
records500/08000/08715_hr,7
records500/08000/08715_hr,8
records500/08000/08715_hr,9
records500/08000/08715_hr,10
records500/08000/08715_hr,11
records500/08000/08717_hr,0
records500/08000/08717_hr,1
records500/08000/08717_hr,2
records500/08000/08717_hr,3
records500/08000/08717_hr,4
records500/08000/08717_hr,5
records500/08000/08717_hr,6
records500/08000/08717_hr,8
records500/08000/08717_hr,9
records500/08000/08717_hr,10
records500/08000/08717_hr,11
records500/08000/08740_hr,0
records500/08000/08740_hr,1
records500/08000/08740_hr,2
records500/08000/08740_hr,3
records500/08000/08740_hr,4
records500/08000/08740_hr,5
records500/08000/08740_hr,6
records500/08000/08740_hr,7
records500/08000/08740_hr,8
records500/08000/08740_hr,9
records500/08000/08740_hr,10
records500/08000/08740_hr,11
records500/08000/08743_hr,0
records500/08000/08743_hr,1
records500/08000/08743_hr,3
records500/08000/08743_hr,5
records500/08000/08743_hr,6
records500/08000/08743_hr,7
records500/08000/08743_hr,8
records500/08000/08743_hr,9
records500/08000/08743_hr,10
records500/08000/08743_hr,11
records500/08000/08751_hr,0
records500/08000/08751_hr,1
records500/08000/08751_hr,2
records500/08000/08751_hr,3
records500/08000/08751_hr,4
records500/08000/08751_hr,5
records500/08000/08751_hr,6
records500/08000/08751_hr,7
records500/08000/08751_hr,8
records500/08000/08751_hr,9
records500/08000/08751_hr,10
records500/08000/08751_hr,11
records500/08000/08754_hr,0
records500/08000/08754_hr,1
records500/08000/08754_hr,2
records500/08000/08754_hr,3
records500/08000/08754_hr,4
records500/08000/08754_hr,5
records500/08000/08754_hr,6
records500/08000/08754_hr,7
records500/08000/08754_hr,8
records500/08000/08754_hr,9
records500/08000/08754_hr,10
records500/08000/08754_hr,11
records500/08000/08756_hr,0
records500/08000/08756_hr,1
records500/08000/08756_hr,2
records500/08000/08756_hr,3
records500/08000/08756_hr,4
records500/08000/08756_hr,5
records500/08000/08756_hr,6
records500/08000/08756_hr,7
records500/08000/08756_hr,8
records500/08000/08756_hr,9
records500/08000/08756_hr,10
records500/08000/08756_hr,11
records500/08000/08757_hr,0
records500/08000/08757_hr,1
records500/08000/08757_hr,2
records500/08000/08757_hr,3
records500/08000/08757_hr,4
records500/08000/08757_hr,5
records500/08000/08757_hr,6
records500/08000/08757_hr,7
records500/08000/08757_hr,8
records500/08000/08757_hr,9
records500/08000/08757_hr,10
records500/08000/08757_hr,11
records500/08000/08760_hr,0
records500/08000/08760_hr,1
records500/08000/08760_hr,2
records500/08000/08760_hr,3
records500/08000/08760_hr,4
records500/08000/08760_hr,5
records500/08000/08760_hr,6
records500/08000/08760_hr,7
records500/08000/08760_hr,8
records500/08000/08760_hr,9
records500/08000/08760_hr,10
records500/08000/08760_hr,11
records500/08000/08762_hr,0
records500/08000/08762_hr,1
records500/08000/08762_hr,2
records500/08000/08762_hr,3
records500/08000/08762_hr,4
records500/08000/08762_hr,5
records500/08000/08762_hr,6
records500/08000/08762_hr,7
records500/08000/08762_hr,8
records500/08000/08762_hr,9
records500/08000/08762_hr,10
records500/08000/08762_hr,11
records500/08000/08767_hr,0
records500/08000/08767_hr,1
records500/08000/08767_hr,2
records500/08000/08767_hr,3
records500/08000/08767_hr,4
records500/08000/08767_hr,5
records500/08000/08767_hr,6
records500/08000/08767_hr,7
records500/08000/08767_hr,8
records500/08000/08767_hr,9
records500/08000/08767_hr,10
records500/08000/08767_hr,11
records500/08000/08771_hr,0
records500/08000/08771_hr,1
records500/08000/08771_hr,2
records500/08000/08771_hr,3
records500/08000/08771_hr,4
records500/08000/08771_hr,5
records500/08000/08771_hr,10
records500/08000/08771_hr,11
records500/08000/08780_hr,0
records500/08000/08780_hr,1
records500/08000/08780_hr,2
records500/08000/08780_hr,3
records500/08000/08780_hr,4
records500/08000/08780_hr,5
records500/08000/08780_hr,6
records500/08000/08780_hr,7
records500/08000/08780_hr,8
records500/08000/08780_hr,9
records500/08000/08780_hr,10
records500/08000/08780_hr,11
records500/08000/08781_hr,0
records500/08000/08781_hr,1
records500/08000/08781_hr,2
records500/08000/08781_hr,3
records500/08000/08781_hr,4
records500/08000/08781_hr,5
records500/08000/08781_hr,6
records500/08000/08781_hr,7
records500/08000/08781_hr,8
records500/08000/08781_hr,9
records500/08000/08781_hr,10
records500/08000/08781_hr,11
records500/08000/08783_hr,0
records500/08000/08783_hr,1
records500/08000/08783_hr,2
records500/08000/08783_hr,3
records500/08000/08783_hr,4
records500/08000/08783_hr,5
records500/08000/08783_hr,6
records500/08000/08783_hr,7
records500/08000/08783_hr,8
records500/08000/08783_hr,9
records500/08000/08783_hr,10
records500/08000/08783_hr,11
records500/08000/08784_hr,4
records500/08000/08784_hr,5
records500/08000/08784_hr,6
records500/08000/08784_hr,7
records500/08000/08784_hr,8
records500/08000/08784_hr,9
records500/08000/08784_hr,10
records500/08000/08784_hr,11
records500/08000/08788_hr,0
records500/08000/08788_hr,1
records500/08000/08788_hr,2
records500/08000/08788_hr,3
records500/08000/08788_hr,4
records500/08000/08788_hr,5
records500/08000/08788_hr,6
records500/08000/08788_hr,7
records500/08000/08788_hr,8
records500/08000/08788_hr,9
records500/08000/08788_hr,10
records500/08000/08788_hr,11
records500/08000/08790_hr,0
records500/08000/08790_hr,1
records500/08000/08790_hr,2
records500/08000/08790_hr,3
records500/08000/08790_hr,4
records500/08000/08790_hr,5
records500/08000/08790_hr,6
records500/08000/08790_hr,7
records500/08000/08790_hr,8
records500/08000/08790_hr,9
records500/08000/08790_hr,10
records500/08000/08790_hr,11
records500/08000/08791_hr,0
records500/08000/08791_hr,1
records500/08000/08791_hr,2
records500/08000/08791_hr,3
records500/08000/08791_hr,4
records500/08000/08791_hr,5
records500/08000/08791_hr,6
records500/08000/08791_hr,7
records500/08000/08791_hr,8
records500/08000/08791_hr,9
records500/08000/08791_hr,10
records500/08000/08791_hr,11
records500/08000/08807_hr,0
records500/08000/08807_hr,1
records500/08000/08807_hr,2
records500/08000/08807_hr,3
records500/08000/08807_hr,4
records500/08000/08807_hr,5
records500/08000/08807_hr,6
records500/08000/08807_hr,7
records500/08000/08807_hr,8
records500/08000/08807_hr,9
records500/08000/08807_hr,10
records500/08000/08807_hr,11
records500/08000/08809_hr,0
records500/08000/08809_hr,1
records500/08000/08809_hr,2
records500/08000/08809_hr,3
records500/08000/08809_hr,4
records500/08000/08809_hr,5
records500/08000/08809_hr,6
records500/08000/08809_hr,7
records500/08000/08809_hr,8
records500/08000/08809_hr,9
records500/08000/08809_hr,10
records500/08000/08809_hr,11
records500/08000/08816_hr,0
records500/08000/08816_hr,1
records500/08000/08816_hr,2
records500/08000/08816_hr,3
records500/08000/08816_hr,4
records500/08000/08816_hr,5
records500/08000/08816_hr,6
records500/08000/08816_hr,7
records500/08000/08816_hr,8
records500/08000/08816_hr,9
records500/08000/08816_hr,10
records500/08000/08816_hr,11
records500/08000/08826_hr,0
records500/08000/08826_hr,1
records500/08000/08826_hr,2
records500/08000/08826_hr,3
records500/08000/08826_hr,4
records500/08000/08826_hr,5
records500/08000/08826_hr,6
records500/08000/08826_hr,7
records500/08000/08826_hr,8
records500/08000/08826_hr,9
records500/08000/08826_hr,10
records500/08000/08826_hr,11
records500/08000/08827_hr,0
records500/08000/08827_hr,1
records500/08000/08827_hr,2
records500/08000/08827_hr,3
records500/08000/08827_hr,4
records500/08000/08827_hr,5
records500/08000/08827_hr,6
records500/08000/08827_hr,7
records500/08000/08827_hr,8
records500/08000/08827_hr,9
records500/08000/08827_hr,10
records500/08000/08827_hr,11
records500/08000/08829_hr,0
records500/08000/08829_hr,1
records500/08000/08829_hr,2
records500/08000/08829_hr,3
records500/08000/08829_hr,4
records500/08000/08829_hr,5
records500/08000/08829_hr,6
records500/08000/08829_hr,7
records500/08000/08829_hr,8
records500/08000/08829_hr,9
records500/08000/08829_hr,10
records500/08000/08829_hr,11
records500/08000/08830_hr,0
records500/08000/08830_hr,1
records500/08000/08830_hr,2
records500/08000/08830_hr,3
records500/08000/08830_hr,4
records500/08000/08830_hr,5
records500/08000/08830_hr,6
records500/08000/08830_hr,7
records500/08000/08830_hr,8
records500/08000/08830_hr,9
records500/08000/08830_hr,10
records500/08000/08830_hr,11
records500/08000/08835_hr,4
records500/08000/08835_hr,5
records500/08000/08835_hr,6
records500/08000/08835_hr,7
records500/08000/08835_hr,8
records500/08000/08835_hr,9
records500/08000/08835_hr,10
records500/08000/08835_hr,11
records500/08000/08839_hr,0
records500/08000/08839_hr,1
records500/08000/08839_hr,2
records500/08000/08839_hr,3
records500/08000/08839_hr,4
records500/08000/08839_hr,5
records500/08000/08839_hr,6
records500/08000/08839_hr,7
records500/08000/08839_hr,8
records500/08000/08839_hr,9
records500/08000/08839_hr,10
records500/08000/08839_hr,11
records500/08000/08840_hr,0
records500/08000/08840_hr,1
records500/08000/08840_hr,2
records500/08000/08840_hr,3
records500/08000/08840_hr,4
records500/08000/08840_hr,5
records500/08000/08840_hr,6
records500/08000/08840_hr,8
records500/08000/08840_hr,9
records500/08000/08840_hr,10
records500/08000/08840_hr,11
records500/08000/08846_hr,0
records500/08000/08846_hr,1
records500/08000/08846_hr,2
records500/08000/08846_hr,3
records500/08000/08846_hr,4
records500/08000/08846_hr,5
records500/08000/08846_hr,6
records500/08000/08846_hr,7
records500/08000/08846_hr,8
records500/08000/08846_hr,9
records500/08000/08846_hr,10
records500/08000/08846_hr,11
records500/08000/08852_hr,0
records500/08000/08852_hr,1
records500/08000/08852_hr,2
records500/08000/08852_hr,3
records500/08000/08852_hr,4
records500/08000/08852_hr,5
records500/08000/08852_hr,6
records500/08000/08852_hr,7
records500/08000/08852_hr,8
records500/08000/08852_hr,9
records500/08000/08852_hr,10
records500/08000/08852_hr,11
records500/08000/08856_hr,0
records500/08000/08856_hr,1
records500/08000/08856_hr,2
records500/08000/08856_hr,3
records500/08000/08856_hr,4
records500/08000/08856_hr,5
records500/08000/08856_hr,6
records500/08000/08856_hr,7
records500/08000/08856_hr,8
records500/08000/08856_hr,9
records500/08000/08856_hr,10
records500/08000/08856_hr,11
records500/08000/08857_hr,0
records500/08000/08857_hr,1
records500/08000/08857_hr,2
records500/08000/08857_hr,3
records500/08000/08857_hr,4
records500/08000/08857_hr,5
records500/08000/08857_hr,6
records500/08000/08857_hr,7
records500/08000/08857_hr,8
records500/08000/08857_hr,9
records500/08000/08857_hr,10
records500/08000/08857_hr,11
records500/08000/08861_hr,0
records500/08000/08861_hr,1
records500/08000/08861_hr,2
records500/08000/08861_hr,3
records500/08000/08861_hr,4
records500/08000/08861_hr,5
records500/08000/08861_hr,6
records500/08000/08861_hr,7
records500/08000/08861_hr,8
records500/08000/08861_hr,9
records500/08000/08861_hr,10
records500/08000/08861_hr,11
records500/08000/08867_hr,0
records500/08000/08867_hr,1
records500/08000/08867_hr,2
records500/08000/08867_hr,3
records500/08000/08867_hr,4
records500/08000/08867_hr,5
records500/08000/08867_hr,6
records500/08000/08867_hr,7
records500/08000/08867_hr,8
records500/08000/08867_hr,9
records500/08000/08867_hr,10
records500/08000/08867_hr,11
records500/08000/08870_hr,0
records500/08000/08870_hr,1
records500/08000/08870_hr,2
records500/08000/08870_hr,3
records500/08000/08870_hr,4
records500/08000/08870_hr,5
records500/08000/08870_hr,6
records500/08000/08870_hr,7
records500/08000/08870_hr,8
records500/08000/08870_hr,9
records500/08000/08870_hr,10
records500/08000/08870_hr,11
records500/08000/08874_hr,0
records500/08000/08874_hr,1
records500/08000/08874_hr,2
records500/08000/08874_hr,3
records500/08000/08874_hr,4
records500/08000/08874_hr,5
records500/08000/08874_hr,6
records500/08000/08874_hr,7
records500/08000/08874_hr,8
records500/08000/08874_hr,9
records500/08000/08874_hr,10
records500/08000/08874_hr,11
records500/08000/08876_hr,0
records500/08000/08876_hr,1
records500/08000/08876_hr,2
records500/08000/08876_hr,3
records500/08000/08876_hr,4
records500/08000/08876_hr,5
records500/08000/08876_hr,6
records500/08000/08876_hr,7
records500/08000/08876_hr,8
records500/08000/08876_hr,9
records500/08000/08876_hr,10
records500/08000/08876_hr,11
records500/08000/08899_hr,0
records500/08000/08899_hr,1
records500/08000/08899_hr,2
records500/08000/08899_hr,3
records500/08000/08899_hr,4
records500/08000/08899_hr,5
records500/08000/08899_hr,6
records500/08000/08899_hr,7
records500/08000/08899_hr,8
records500/08000/08899_hr,9
records500/08000/08899_hr,10
records500/08000/08899_hr,11
records500/08000/08900_hr,0
records500/08000/08900_hr,1
records500/08000/08900_hr,2
records500/08000/08900_hr,3
records500/08000/08900_hr,4
records500/08000/08900_hr,5
records500/08000/08900_hr,6
records500/08000/08900_hr,7
records500/08000/08900_hr,8
records500/08000/08900_hr,9
records500/08000/08900_hr,10
records500/08000/08900_hr,11
records500/08000/08903_hr,1
records500/08000/08903_hr,3
records500/08000/08903_hr,5
records500/08000/08903_hr,6
records500/08000/08903_hr,7
records500/08000/08903_hr,8
records500/08000/08903_hr,9
records500/08000/08903_hr,10
records500/08000/08903_hr,11
records500/08000/08906_hr,0
records500/08000/08906_hr,1
records500/08000/08906_hr,2
records500/08000/08906_hr,3
records500/08000/08906_hr,4
records500/08000/08906_hr,5
records500/08000/08906_hr,6
records500/08000/08906_hr,7
records500/08000/08906_hr,8
records500/08000/08906_hr,9
records500/08000/08906_hr,10
records500/08000/08906_hr,11
records500/08000/08910_hr,0
records500/08000/08910_hr,1
records500/08000/08910_hr,2
records500/08000/08910_hr,3
records500/08000/08910_hr,4
records500/08000/08910_hr,5
records500/08000/08910_hr,6
records500/08000/08910_hr,7
records500/08000/08910_hr,8
records500/08000/08910_hr,9
records500/08000/08910_hr,10
records500/08000/08910_hr,11
records500/08000/08914_hr,0
records500/08000/08914_hr,1
records500/08000/08914_hr,2
records500/08000/08914_hr,3
records500/08000/08914_hr,4
records500/08000/08914_hr,5
records500/08000/08914_hr,6
records500/08000/08914_hr,7
records500/08000/08914_hr,8
records500/08000/08914_hr,9
records500/08000/08914_hr,10
records500/08000/08914_hr,11
records500/08000/08917_hr,0
records500/08000/08917_hr,1
records500/08000/08917_hr,2
records500/08000/08917_hr,3
records500/08000/08917_hr,4
records500/08000/08917_hr,5
records500/08000/08917_hr,6
records500/08000/08917_hr,7
records500/08000/08917_hr,8
records500/08000/08917_hr,9
records500/08000/08917_hr,10
records500/08000/08917_hr,11
records500/08000/08919_hr,0
records500/08000/08919_hr,1
records500/08000/08919_hr,2
records500/08000/08919_hr,3
records500/08000/08919_hr,4
records500/08000/08919_hr,5
records500/08000/08919_hr,6
records500/08000/08919_hr,7
records500/08000/08919_hr,8
records500/08000/08919_hr,9
records500/08000/08919_hr,10
records500/08000/08919_hr,11
records500/08000/08920_hr,0
records500/08000/08920_hr,1
records500/08000/08920_hr,2
records500/08000/08920_hr,3
records500/08000/08920_hr,4
records500/08000/08920_hr,5
records500/08000/08920_hr,6
records500/08000/08920_hr,7
records500/08000/08920_hr,8
records500/08000/08920_hr,9
records500/08000/08920_hr,10
records500/08000/08920_hr,11
records500/08000/08921_hr,5
records500/08000/08921_hr,6
records500/08000/08921_hr,7
records500/08000/08921_hr,8
records500/08000/08921_hr,9
records500/08000/08921_hr,10
records500/08000/08921_hr,11
records500/08000/08923_hr,0
records500/08000/08923_hr,1
